topic_title,topic_url,post_author,post_body,thread_author
Инструменты для работы с eBooks,http://genofond.org/viewtopic.php?f=10&t=30,woodland,"<div class=""postbody"">Cтоит задача переименовать хххх количество буков (pdf) в удобнопонятный формат (в данном случае - title - (ISBN)) <br>Была такая тузла - <!-- m --><a class=""postlink"" href=""http://narod.ru/disk/61068028001.d841975d26f0d2cc3e107b9f6d8ec7eb/ISBN%20300909.rar.html"">http://narod.ru/disk/61068028001.d84197 ... 9.rar.html</a><!-- m --><br>Сейчас не работает - то ли руки кривые, то ли amazon что-то наворотил.<br>Вопрос: есть ли какое-то простое и понятное решение?</div>",bookwarrior
Инструменты для работы с eBooks,http://genofond.org/viewtopic.php?f=10&t=30,bookwarrior,"<div class=""postbody"">перезалил проги в шапке - там всё дохлое уже было. Кому надо - скачайте себе сейчас, шары быстро умирают, и мы тоже туда-сюда скачем, постоянно теряются аттачи на форуме и файлы, поскольку не я переношу.</div>",bookwarrior
Инструменты для работы с eBooks,http://genofond.org/viewtopic.php?f=10&t=30,jirjinazir,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent""><center><span style=""font-size: 200%; line-height: normal""><span style=""font-weight: bold""><span style=""color: #FF0000"">В помощь старателю</span></span></span></center><br>1. Для склейки PDF-ов с сохранением навигации внутри (линки-ссылки на рисунки, другие главы и т.д.), есть тулза с руборда от <span style=""font-weight: bold"">ging</span>, которой он поделился лет сто назад. Выкладываю адаптированный вариант <span style=""font-weight: bold""><a href=""http://rghost.ru/40590954"" class=""postlink"">PDF Tools v1.7z</a></span> (7 MB) для использования без головной боли. Описание прилагается.<br>Тулза работает на Java, поэтому качайте <a href=""http://java.com/ru/download/manual.jsp"" class=""postlink""><span style=""font-weight: bold"">Java Run-time Environment (JRE)</span></a> (выбираем ""автономную установку"", ~16 МБ).<br><br>2. Есть плагин <a href=""http://rghost.ru/40591031"" class=""postlink""><span style=""font-weight: bold"">ARTS PDF Bookmarker.rar</span></a> (1.3 MB) для акробата для автогенерации оглавлений по заданным шрифтам. Убойная штука, скажу я вам: дерёт названия разделов прямо из текста! Для истинных букоделов.</div>Thank you. Is there any new version of the software?</div>",bookwarrior
Инструменты для работы с eBooks,http://genofond.org/viewtopic.php?f=10&t=30,bookwarrior,"<div class=""postbody"">we don't have newer, but ARTS can be newer, I've never checked.</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,bookwarrior,"<div class=""postbody"">Этот подфорум скрыт от незарегистрированных пользователей.<br>Предназначение: хранение и ведение учёта хранимого. Это могут быть книги, журналы, статьи, индексы, результаты обработки, сыряк и подобное.<br><br>Доступ:<br><!-- m --><a class=""postlink"" href=""ftp://enc:enc@gen.lib.rus.ec/ambar/"">ftp://enc:enc@gen.lib.rus.ec/ambar/</a><!-- m --><br><!-- m --><a class=""postlink"" href=""ftp://gen:74rty109@gen.lib.rus.ec/"">ftp://gen:74rty109@gen.lib.rus.ec/</a><!-- m --><br><br>Заводите подпапку со своим именем, чтобы не путаться.<br><br>Места на хардах - несколько сотен ГБ.<br><br>На старых ФТП можно резервировать, что загружается сюда - это разгрузит их трафик. Или наоборот - как душе угодно. Можете собирать здесь финальные релизы или наоборот, промежуточное, или всё вместе.<br><br><span style=""color: #BF0000""><span style=""text-decoration: underline""><span style=""font-weight: bold"">Ведите учёт</span></span> всего, что туда заливаете, через этот подфорум.</span></div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,atomicxp,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Доступ: <!-- m --><a class=""postlink"" href=""ftp://enc:enc@gen.lib.rus.ec/ambar/"">ftp://enc:enc@gen.lib.rus.ec/ambar/</a><!-- m --></div><br>У тебя там не только ambar, но и books и GPS. Причём всё это в открытом доступе, можно хоть всё скопом удалить. Так и задумывалось?</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,bookwarrior,"<div class=""postbody"">колхозные обменники и сейчас такие. Лежащие там папки - это тоже чей-то обмен.</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,Bill_G,"<div class=""postbody"">загрузили бы че-нибудь, а так не интересно партизанить,<br>и вообще смысл делать амбар,<br>если ты хотел веб-морду для заливки книжек в репозиторий приделать?</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">и вообще смысл делать амбар,<br>если ты хотел веб-морду для заливки книжек в репозиторий приделать?</div>всегда будет часть файлов, которая туда-сюда перекидывается и которую невозможно классифицировать, да и не нужно: сырые сканы, отдельные статьи, результаты какой-нибудь обработки. По большому счёту нужная кому-нибудь помойка или культурно ""файлообменник"". Роль такая же, как у кэша. Чем народу ломиться на рапиду, пусть имеют возможность всё делать в одном месте.<br><br>Веб-интерфейс будет исключительно для доступа к книгам через БД.</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,Michel-F,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">Этот подфорум скрыт от незарегистрированных пользователей.</div> Добавлю параметры доступа к изменению книг по <span style=""font-weight: bold"">""share &amp; edit""</span> с главной страницы с учётом вышенаписанного: <br>login = genesis, <br>password = upload<br><br>А то не найдёшь при всём желании. Если лишнее - потрите пост.</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,andrei,"<div class=""postbody"">Господа, что у нас амбаром? Есть необходимость получить со стороны сырые сканы и обработать их, и для Либгена, и для Флибусты. Место на дисках есть? Какой логин и пароль для пользователя со стороны?</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,Bill_G,"<div class=""postbody"">.</div>",bookwarrior
FTP Access to LG fileshare (strictly not public),http://genofond.org/viewtopic.php?f=10&t=125,andrei,"<div class=""postbody"">Господа, что у нас с Амбаром? - требуется доступ стороннему человеку на FTP-сервер, для обмена сырыми сканами. И я не могу заливать свежие обновления на ЛибГен для синхронизации репозитория. И вообще может имеет ввести разовые логин и пароль для сторонних лиц?</div>",bookwarrior
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,vladlen666,"<div class=""postbody"">Друзья. <br>Кто знает какие-нибудь инструкции, или сам поделится опытом по вопросу использования фотоаппарата для создания электронных книг. <br>С помощь. компа и обычного сканера довольно легко остканировать книгу обычного формата. Но например у меня есть несколько шикарных исторических атласов с форматом страниц А3 и даже больше. Что же в этом случае делать. <br><br>Но быть может поможет фотоаппарат? С какими техническими характеристиками фотоаппараты и объективы оптимальны для такой съемки? Как организовать процесс сканирования. Как подобрать штатив для съемки сверху? Организовать свет?<br><br>P.S. Вопрос для меня не праздный. На работе пообещали скоро купить мне зеркалку Canon 600D. Объектив правда будет дешевый, китовский. Но если освою технику и будут результаты купят дополнительные. С моей собственной мыльницей ничего путного снять не удалось.<br><br>Ссылки:<br>1. <a href=""http://oldoctober.com/ru/scanning/"" class=""postlink"">""Как переснять любой документ, книгу, чертёж, карту...""</a> Хорошая годная статья, особенно для рукастых<br>2. <a href=""http://www.instructables.com/id/Bargain-Price-Book-Scanner-From-A-Cardboard-Box/"" class=""postlink"">""Bargain-Price Book Scanner From A Cardboard Box..""</a> Креативная статья с использованием самых подручных материалов<br><br><img src=""http://www.instructables.com/files/deriv/FF9/E4RY/G43EJWQG/FF9E4RYG43EJWQG.LARGE.jpg"" alt=""Image""></div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,ply,"<div class=""postbody"">Смотрим как вообще такие штуки строят:<br><!-- m --><a class=""postlink"" href=""http://pirit.com.ua/images/scanners/Atiz/Book_Drive_Mini_Masha.jpg"">http://pirit.com.ua/images/scanners/Ati ... _Masha.jpg</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://pirit.com.ua/scanners/Book_Scan/ATIZ/ATIZ%20BookDrive_Mini.html"">http://pirit.com.ua/scanners/Book_Scan/ ... _Mini.html</a><!-- m --><br><br>Сам пробовал отфоткать обложку одной книги. На ней было серебристое теснение, которое сканер никак не хотел передавать - свет лампы отражался зеркально (а не рассеивался), и линейка сканера ""серебристость"" ну никак не видела. Намучился с фотоаппаратом много, хотя была неплохая зеркалка с хорошим объективом. <br>Вкратце проблемы такие:<br>　- Сложно выровнять плоскость камеры с плоскостью книги. Получаются искажения в виде косоугольной трапеции, которые надо потом устранять. По хорошему нужно делать жёсткий каркас как у товарищей по ссылкам, чтобы всё было заведомо ровно.<br>　- Сюда же глубина резкости - когда не параллельно, сложно чтобы всё попало в зону резкости.<br>　- Развороты надо будет прижимать стеклом, иначе получим почернение в месте переплёта, пересвет на горбах, плюс проблемы с глубиной резкости.<br>　- Сложно установить свет. Либо бликует, либо неравномерно освещает. Не зря у них две лампы, а не одна. Мне ещё мешало то, что надо было добиться отражения от серебристости в сторону объектива, а не мимо. Это противоречило задаче убрать остальные блики. Вообще нужно добиваться максимально перпендикулярного падения света, тогда меньше видно рельеф бумаги и в результате меньше ненужного шума при бинаризации/обработке.<br>　- На разрешение 600 dpi расчитывать не приходится. Будет меньше. Сколько именно - легко оценить по матрице: 5000 точек по стороне да на ширину листа A3 - итого едва ли 300 DPI.<br>　- Любой объектив неиделен. На тексте будут хорошо видны все известные аберрации - особенно сферическая (подушка) и хроматическая (цветная кайма на краях букв). В принципе можно убирать обработкой. Но в планшетном сканере это гораздо лучше скорректировано изначально прямо в оптике.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,vladlen666,"<div class=""postbody"">Очень интересно.<br>- на счет разрешения. В отсканированной листе формата A3 (29,7 на 42 см) с разрешением 300dpi 17,4 миллиона пикселей (3508 на 4961 пикселей). То есть зрекалка на 18 мегапикселей по пикселям сопоставима. А 600dpi я и на обычных сканерах не использую никогда, так как в используемых мной моделях сканеров это влияет на скорость работы. Оптимально 300dpi и градации серого.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,ply,"<div class=""postbody"">С точки зрения матрицы 300 DPI получается. Но вот даст ли такое разрешение оптика, т.е. объектив? Если закрывать апертуру (увеличивая диафрагменное число) пытаясь добиться большей глубины резкости, то на маленьком отверстии получим дифракцию и этой дифракцией ограничим разрешение. Если наоборот сильно открыть апертуру, то вроде как аберрации увеличиваются (включаются в работу края объектива, а центральная часть обычно получше снимает, поскольку ближе к параксиальной оптике).<br><br>Я стараюсь не придумывать проблемы: если я на своём фиксе 50мм даже на 10-МПикс камере отлично вижу на краях кадра хрому, это значит что она гораздо больше размера пикселя. Какое при этом будет эффективное разрешение, если допустить, что хрому мы убрали обработкой? А другие аберрации? Я вот так сразу не берусь ответить на эти вопросы. Всё равно это окончательно выяснится только в эксперименте. <br><br>Мне не сильно понравилось то, что у меня получилось сделать ""на коленке"". Так что надо сразу думать как лепить жёсткую конструкцию, и искать человека, который поможет сделать механику.<br><br>И ещё: матрица-то у нас массивом Байера сделана: <br><span style=""font-weight: bold""><span style=""color: #00BF00"">G</span><span style=""color: #FF0000"">R</span><br><span style=""color: #0000FF"">B</span><span style=""color: #00BF00"">G</span></span><br>Т.е. по цвету мы никак полное разрешение не получим, а только в два раза меньше по каждой из сторон. За счёт интерполяции там, конечно, эффективный коэффициент будет что-то среднее между 1 и 2, но уже никак исходные 18 МПикс не получаются.<br>Хотя в сером эффективное разрешение можно получить близко к исходному, если правильно RAW обрабатывать.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,vladlen666,"<div class=""postbody""><span style=""font-weight: bold"">ply</span> <br>Я ничего не понял, но мне понравилось  <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green""><br>Шучу. Нет процентов 65-70 из того что вы написали я понял. Но вот скажите глубина резкости это зависит от объектива?<br><br>Кстати на счет вот этой штуки ATIZ BookDrive Mini<br><img src=""http://pirit.com.ua/images/scanners/Atiz/mini-machine.jpeg"" alt=""Image""><br>Посмотрел цену - 450 тысяч рублей. Не очень пойму что там может так дорого стоить, если он на 2 любительских зеркалках основан.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,bookwarrior,"<div class=""postbody"">перпендикулярность легко выровнять, если камеру ставить вертикально над книгой, а книгу класть на стол. Я так один раз быстро отфоткал книгу, очень быстро. Однако то, что я не смог побороть простыми способами, это мелочи, в которых дьявол, как известно:<br>- у меня Canon 30D, она дверью хлопает как хорошая зеркалка, не в пример 20D, которая могла контузить ударом затвора, и тем не менее от кнопки стрелять оказалось очень и очень невозможно, потому что дрожание камеры от тряски затвора размывало картинку, на каждом кадре с разной степенью. Обработкой это очень сложно обрабатывается, из-за этой фишки я потом бросил сканы и пересканировал на сканере, потратив 3 дня.<br>- избавляться от летающего везде света и частично прилетающего сверху на поверхность книги будет сложно. Вообще контролировать свет заставит строить шатёр какой-то.<br><br>Можно ли качественно избавиться от механических вибраций - я не знаю. У меня в эксперименте та же проблема - дрожащая камера при срабатывании затвора, от этого не избавиться никак (мировая практика об этом говорит). В смысле, никак от самих вибраций, но можно избавиться от их эффекта на картинку, для этого нужен светосильный объектив и/или мощные лампы (соотв-но и мощнее защита от блуждающих лучей). Тогда экспозицию можно сделать очень короткой, когда камера снимает быстрее вибраций от затвора. Это возможно, но: объектив такой дорог, а юпитера/вспышка и рассеиватели - тоже в копейку встанут.<br><br>И последнее: при хорошей геометрии и победе над всем остальным фашызмом, останутся аберрации объектива. Будут как геометрические (бочка) с хроматическими (цветовые разводы дальше от центра кадра), так и виньетирование (снижение яркости вдаль от центра кадра). С этими вещами обработка борется элементарно, так что задачу можно будет считать решённой.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,vladlen666,"<div class=""postbody"">Спасибо bookwarrior, подкинули пищу для размышлений. Мне конечно во всё еще вникать и вникать. До зеркалки я ничем кроме мыльниц от фуджи Finepix s2960 не пользовался. А теперь а теперь буду открывать для себя зеркалки  с Кенон 600d <br><br>- не очень понял на счет тряски затвора. Разве зеркалками Кенон нельзя управлять дистанционно или даже с компьютера? ВО всяком случае 600d можно. Я так понимаю это должно снять фактор нажатия кнопки.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,bookwarrior,"<div class=""postbody"">а я не говорил ""нажатие кнопки"" - я сказал ""срабатывание затвора"" - зеркало внутри камеры дёргается. Зеркало - это маленький молоточек, встроенный в камеру. Вы можете её запускать с кнопки или шнурка, или даже по задержке, но зеркало всё-равно срабатывает в момент съёмки кадра.<br><br>Мыльницы, кстати, бывают с прекрасной оптикой, которая меня пару раз шокировала своим высоким качеством. В этом плане, плюс в плане отсутствия затвора, эти камеры могут оказаться даже лучше зеркалок для данной задачи. Но следует сразу пытаться протестить камеру на возможности такой съёмки, потому что вам же захочется на весь сенсор книгу натянуть, а значит и оптика должна до самых уголков не вносить значительных аберраций. Это редкость на любой оптике к любой камере, но тем не менее я держал в руках отменные дешёвые образцы, правда никогда ими не снимал именно книги, т.е. влезла бы книга на расстоянии полметра от камеры на весь сенсор - не знаю.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,Igor_R,"<div class=""postbody"">Ухх как занятно.<br>Незнаю как A3, но пытался делать снимки А1 на мыльницу с наворотами от Fuji где то 5Мп, что сказать, все печально, видно только крупные объекты, текстовка практически не видна. Пытался фотать по частям, замотался склеивать, так и бросил это гиблое дело. Хотя тот же фуджик книжки брал нормально, ну относительно для меня хватало.<br>Про затворы не скажу, но ИМХО это слишком жирно для книг. А по опыту мыльниц понял надо хороший правильно поставленный рассеянный свет, вспышку вообще отломать молотком, и для скорости ручной фокус - шоб он не настраивался/слетал каждый раз после переворота страницы (хотя 1-5-10 сек недолго но иногда теряет в ноль).<br><br>PS: А то что дорого, дык это не конвейер с миллионами штук в год, да и надо держать цены иначе они уйдут в бытовую продукцию и всем будет плохо.<br><br>PPS: <!-- m --><a class=""postlink"" href=""http://www.diybookscanner.org/"">http://www.diybookscanner.org/</a><!-- m --> ресурс для самоделкиных, хотя там предлагают кит-набор книжного сканера в пределах 500$ <!-- m --><a class=""postlink"" href=""http://diybookscanner.myshopify.com/"">http://diybookscanner.myshopify.com/</a><!-- m --> . а так там много чего есть на форуме</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,ply,"<div class=""postbody""><div class=""quotetitle"">vladlen666 wrote:</div><div class=""quotecontent"">Но вот скажите глубина резкости это зависит от объектива?</div><br>Это зависит от значения диафрагмы.<br>Если выставите например f/2.0, глубина резкости будет малая, но зато больше света будет попадать в дырку объектива, соответственно можно уменьшить выдержку. Если выставите f/4.0 глубина резкости увеличивается, но меньше проникает света. Значение в районе f/11 можно считать максимальным по глубине резкости, поскольку дальше нет смысла. Вроде бы при f/22 глубина должна быть ещё больше, но на самом деле из-за дифракции на малом отверстии происходит размытие и весь эффект пропадает. Ну и как правильно отметил <span style=""font-weight: bold"">bookwarrior</span> при увеличении глубины резкости надо будет думать куда деть дрожание камеры, поскольку выдержку надо будет соответственно увеличивать.<br><br>От объектива зависит только размер максимально открытой диафрагмы, например f/2.8 дают только светосильные объективы. Они позволяют пожертвовать глубиной резкости и снимать условно в темноте при относительно короткой выдержке. У китового  Canon EF-S 18-55 мм указан диапазон максимально открытой диафрагмы как f/3.5-5.6. Это значит, что при 18 мм диафрагму можно будет открыть до f/3.5, а в другом крайнем положении 55 мм не сильее, чем f/5.6. Т.е. при всём желании  светосильный вы никак из него не сделаете. Но на самом деле для данной задачи скорее всего придётся увеличивать глубину резкости, а для этого как раз f-число нужно побольше, ставить f/8 или даже ещё больше. Так что в этом плане объектив вроде не должен мешать. Хуже то, что он зум, а у них аберрации сильные.<br><br>Чтобы выдержку сделать меньше и убрать дрожание, нужно давать больше света.<br>По опыту - обычные галогенные лампы вот такого типа<br><img src=""http://sofit.com.ua/images/cms/thumbs/ddef6b287e4b0a38403ddf8b849379e28bd8b71c/7988_qvf415b_120_120_jpg.jpg"" alt=""Image""><br>светят слабо, а греются сильно. Крайне неудобно. <br><br>Вспышка в этом плане гораздо лучше. Не встроенная, понятно, а отдельная внешняя вспышка,  желательно с рассеивателем. А на самом деле две, поскольку одной равномерно не осветить.<br><br>Наши товарищи из ATIZ используют светодиодные светильники, вероятно это тоже решение, поскольку они не так греются, как обычные лампы и светят поярче. Не знаю, в живую не видел. Подозреваю, что спектр у них может быть не всегда белым, хотя в сканеры светодиоды ставят уже давно. То есть если важна цветопередача, то ещё и правильные лампы надо будет выбирать.<br>Ещё раз повторю, что с мощными галогенками будет сложно, вплоть до того, что вечером летом через открытое окно будут валить мошки и обжигаться об них насмерть.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,ply,"<div class=""postbody""><div class=""quotetitle"">Igor_R wrote:</div><div class=""quotecontent"">PPS: <!-- m --><a class=""postlink"" href=""http://www.diybookscanner.org/"">http://www.diybookscanner.org/</a><!-- m --> ресурс для самоделкиных</div><br>Ухххх кааакиееее... каркас выпилен программируемым электролобзиком из фанеры... Классное на самом деле решение! <img src=""./images/smilies/icon_e_biggrin.gif"" alt="":D"" title=""Very Happy""><br>По металлу было бы гораздо сложнее работать.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,bookwarrior,"<div class=""postbody"">При съёмке книг глубина резкости роли не играет, поскольку книга всегда на точном фиксированном расстоянии от камеры, т.е. она всегда будет в фокусе. Вы будете снимать на максимальной дырке, ну хорошо, если это f/2.8, ну или можно ещё f/1.4 в идеале, вряд ли больше. Съёмка на f/4.0 без специальных ламп наверное эквивалентна расстрелу или как минимум пожизненному. Я снимал без спец освещения то ли на f/4.0, то ли f/3.5 - всю экспериментальную партию выбросил, пришлось делать нормальные сканы.<br><br>Для ориентировки, Canon EF 50 mm F/1.4 USM будет стоить $350. Это бюджетный потолок, на мой взгляд, если не заниматься коммерческой фотографией, где потолок задаётся продажами. Для книг будет идеален в комбинации с хорошей пиксельностью.<br><br>Сканер чем хорош, он лампу прямо на лист кладёт, причём только на снимаемую полосу - её мощность на порядки меньше, чем если освещать всю страницу.<br><br>Спектр белого светодиода очень равномерный, гладко покрывающий весь видимый диапазон, я измерял. Однако у газовых ламп дневного света он имеет всего 3-5 сильных узких линии: глубоко в синем, посреди видимого и ближе к ИК - визуально выглядит белым, но реально это дискретный спектр, причём очень разреженный. Зависит от люминофора.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,vladlen666,"<div class=""postbody""><span style=""font-weight: bold"">ply</span> и <span style=""font-weight: bold"">bookwarrior</span><br>спасибо большое за комментарии.<br>Как я понял глубина резкости будет важна в том случае если страница книги будет изогнута и не будет находится в одной плоскости.<br>И еще, правильно ли я понял, что для задачи фотографирования книг, меньше заморочек создаст макрообъектив с фиксированным фокусным расстоянием, значением, вот этот например Canon EF 100mm f/2.8 Macro USM</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,ply,"<div class=""postbody""><div class=""quotetitle"">vladlen666 wrote:</div><div class=""quotecontent"">И еще, правильно ли я понял, что для задачи фотографирования книг, меньше заморочек создаст макрообъектив с фиксированным фокусным расстоянием, значением, вот этот например Canon EF 100mm f/2.8 Macro USM</div><br>Под макрообъективами понимают такие, которые способны фокусироваться очень близко к объекту и за счёт этого дают увеличение чуть ли не как у микроскопа. Здесь задача другая - нужно размер листа А3 засунуть на маленькую матрицу фотоаппарата, и вроде как макрообъектив на первый взгляд не нужен. Но вообще резон есть. Макрообъективы более приспособлены фокусироваться на небольших расстояниях, чем все остальные, а значит будут давать меньше аберраций и геометрических искажений, когда объект съёмки у них перед носом, а не где-то вдалеке. Лучше будет именно плоскостность зоны фокуса, что нам и нужно.<br><br>Конкретно Canon EF 100mm f/2.8 не подходит - слишком длинное фокусное. Чтобы A3 полностью засунуть в кадр придётся отнести камеру на 2,5 метра (посчитал).<br><br>Нужно что-то в районе 50 мм, тогда угол обзора как раз такой, что с расстояния 1,20 м влезает А3. Для А2 нужно будет отодвинуться дальше. Но это лучше, чем использовать объектив скажем 35 мм, поскольку издалека меньше геометрических искажений.</div>",vladlen666
Как качественно отфоткать книгу большого формата?,http://genofond.org/viewtopic.php?f=10&t=6811,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">vladlen666 wrote:</div><div class=""quotecontent"">Как я понял глубина резкости будет важна в том случае если страница книги будет изогнута и не будет находится в одной плоскости.</div>да, но вам нужно прижимать стеклом и отладить так, чтобы вся плоскость страницы была точно в фокусе - снимать без этого бессмысленно, обрабатывать сильные бочки тоже замучаетесь, если только не выложите ~$600 на f/2.8 100mm, которая даст свободу по расстоянию, а соответственно и (чаще всего) меньше бочку. Однако даже это не есть правило: у меня есть зум Canon EFS 17-85 mm f/4.0-5.6, которая до 20 мм имеет бочку в одну сторону, точно на 20мм не имеет геометрических искажений, после 20 мм - бочка в другую сторону, медленно уменьшаясь до незаметной к 85-мм краю. Искажения зависят от конкретной линзы, просто чем дальше объект, тем в среднем вероятнее, что самые сильные аберрации были скомпенсированы, потому что внебюджетные дела - это как раз всё касаемое ""больше света"" и ""короче ствол"" (фокус), потому что ещё более сферический фронт надо растягивать без ошибок на плоскости сенсора - для этого структура объектива сильно усложняется.<br><br>Потом, поскольку глубина резкости зависит от дырки, в формулу которой входит фокальное расстояние, то чем дальше объект, тем меньшую глубину резкости в абсолютных единицах длины вы получите. Т.е. если объект полметра от камеры, глаза в фокусе - а нос уже нет. А на расстоянии 2 м от камеры в фокусе окажутся и нос, и глаза, и уши. Т.е. вывод такой: вы можете более длинный объектив купить, как ply говорит, например на 100 мм, но длина при фиксированной дырке - это рост цены, я привёл цифры. Есть например близкий Canon 85mm f/1.8 EF USM, я не знаю 100 мм на дырке 1.4, может есть. Там надо не забывать глядеть на хроматические аберрации - я их на всех своих объективах вижу.<br><br>Кстати, насчёт хроматических искажений: освещать не обязательно белым светом, который диспергирующая среда (любая, кроме вакуума) раскладывает в спектр, можно и монохроматическую подсветку использовать, как делают многие сканеры: светят зелёным. Зелёный - примерно в центре спектра восприимчивости полупроводниковых сенсоров, т.е. там грубо максимум. Это очень верное решение для чёрно-белого сканирования, поскольку никакой хроматики там быть не может. Для фотографирования цвета, конечно, это неприменимо.<br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">И еще, правильно ли я понял, что для задачи фотографирования книг, меньше заморочек создаст макрообъектив с фиксированным фокусным расстоянием, значением, вот этот например Canon EF 100mm f/2.8 Macro USM</div>скорее всего да, но для каждой линзы надо смотреть её личные искажения и влезает ли всё в кадр: может быть и короткая линза их имеет меньше, но скорее всего нет, поскольку на коротком фокусе их компенсировать дороже. Но чем длиннее фокус, тем и глубина резкости будет сильнее ограничивать дальний конец тоже. Т.е. на расстоянии 2 м глубина резкости может оказаться мелковатой в сравнении той же дырки на 50 мм.</div>",vladlen666
