topic_title,topic_url,post_author,post_body,thread_author
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,criniform,"<div class=""postbody"">Германия теперь тоже вродя бяка? Тор к счастью пока работает...</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,0-0-0-1,"<div class=""postbody"">bookwarrior,<br>напишите фак на аглицком, как тут оправлять ПМ и как тут получить доступ к фтп. я как, русский, вас тоже не понимаю.</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">0-0-0-1<br>дело не в управлении ПМ - конкретно у вас, и только у вас, какой-то баг с эккаунтом, кол-во сообщений всё время держится на нуле, я понятия не имею, в чём дело, но я всё время вижу вас в очереди на модерацию сообщений. Это ненормально, возможно как-то связано с таким ником, не знаю. Заведите другой эккаунт с нормальным именем, всё само появится после первого сообщения.<br><br>ФТП описан в Карте сайта подробно.</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">ты смотри-ка: пост-СССР меньше половины - мы таки неиллюзорно интернациональный проект!</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,vapet,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">ты смотри-ка: пост-СССР меньше половины - мы таки неиллюзорно интернациональный проект!</div><br>Теперь ровно половина  <img src=""./images/smilies/icon_twisted.gif"" alt="":twisted:"" title=""Twisted Evil"">. Проект вернулся на родину...</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">что значит вернулся, если ровно половина? и где у либгена родина, а??<br>марш фшколу!</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,ДедушкинШкаф,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">В общем, обычные человеческие пороки. Все мы ими страдаем в той или иной мере. Пока ни с одним другим проектом не получилось сработаться: жёсткий отрез. А обращался я ко всем. Да чего там: даже колхоз до сих пор живёт своим подземельем. Люди хотят независимости.</div><br><br>Ah, I know what you're talking about. I once tried to talk to <span style=""font-weight: bold"">archive.org</span> about <span style=""font-weight: bold"">bib.tiera.ru</span> library. I told them something like: ""Dear Internet Archive! Brothers! Here in Russia we have 70k technical books (there are many English ones, too). Not all of them have expired copyright, but you can at least keep them until they do, okay? For the future? Because who knows - tomorrow all these scans may be gone, God forbid"".<br><br>They showed no interest. Their reply was something like: ""We ​know nothing about anything. If you want to upload something - then upload it via the standard form. Yes, one file at a time. Let's forget everything you said. Come back in 90 years. ""</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">bastards indeed  <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green""></div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,regidrer,"<div class=""postbody"">В LG bib.tiera.ru полностью есть или нет?То как сказано на форуме bib.tiera.ru,там критическое состояние в связи с разрушением raid.Не только SOPA воюет против научно-технических библиотек, но и железо</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">такой библиотеки нет в природе, как bib.tiera.ru. Там выложено несколько первых выпусков колхоза и всё - это зеркало колхоза. Причём последний раз, когда я туда заглядывал, лет 5 оно стояло без апдейтов. Сейчас не проверял, интерфейс у них поменялся, но добавляют ли они что-то - не знаю. Практически на 100% уверен, что у нас есть всё, что есть у них.<br><br>Ребята раздают файлы самостоятельно - вот за это они герои.</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,ДедушкинШкаф,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">такой библиотеки нет в природе, как bib.tiera.ru. Там выложено несколько первых выпусков колхоза и всё - это зеркало колхоза. </div><br><br>Мне кажется, там не только колхоз. Владелец bib.tiera.ru в 2009-м писал: <span style=""font-style: italic"">""да. библиотека ""Колхоза"" упорядочена по темам, но её объём — примерно 1/10 от всего [что лежит на bib.tiera]. Была мысль перед скачиванием настоятельно просить качальщика указать, из какой области книга.""</span><br><br>Кроме того, он буквально у меня на глазах туда добавлял тысячи книжек из личных загашников разных прохожих. Так что может там несколько сотен уникальных и найдётся.</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">откуда такая инфа?<br><br>я вот вижу прямо на главной<br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Здесь содержится более 79 тысяч книг естественнонаучной направленности общим объёмом около 491.085 Гб (более 16.1 млн страниц)</div>это размер колхоза ровно на период, о котором я говорил.</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody"">Bill_G<br>интересно, а сейчас после некоторого времени после того, как IP-фильтры были включены, статистика изменилась по странам? Вернулась на прежние 20000 или так и осталась на 2000?</div>",bookwarrior
What country are you from?,http://genofond.org/viewtopic.php?f=16&t=6411,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">до блокировки US\Canada<br>...<br>после блокировки US\Canada</div>вклеил эту статистику в шапку здесь <!-- l --><a class=""postlink-local"" href=""http://gen.lib.rus.ec/forum/viewtopic.php?p=25667#p25667"">viewtopic.php?p=25667#p25667</a><!-- l --><br>для единообразия. В той шапке вся интересная статистика по базе и серверам.</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody"">надо же, всё-таки нашли учёные себе такой астероид, от которого мы реально в ближайшем будущем можем загнуться. Ну вроде говорят через 17 лет сближение будет на расстоянии 30 тыс. км, а вот в следующие циклы, через 100-150 лет он-таки в нас попадёт.<br><br><iframe class=""youtube-player"" type=""text/html"" width=""640"" height=""385"" src=""http://www.youtube.com/embed/85kd7wqQhM0"" frameborder=""0""></iframe><br><br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent""><span style=""font-style: italic"">Точное время возможного Апокалипсиса известно уже до секунды. Пятница, 13 апреля 2029 года, 4.36 утра по Гринвичу. Таящий в себе энергию 65 тысяч атомных бомб астероид Apophis с массой в 50 миллионов тонн и диаметром 320 метров пересечет орбиту Луны и устремится к Земле со скоростью 45 тысяч километров в час.</span><br><br>""Это действительно опасно для Земли, потому что если астероид упадет на ее поверхность — а падать он будет со скоростью не меньше 16 километров в секунду — то от одного его падения выделение энергии будет как от падения тысяч атомных бомб, в атмосферу поднимется огромное количество пыли"", — говорит завлабораторией Государственного астрономического института МГУ Михаил Прохоров.<br><br>Катастрофа случится, если космический булыжник попадет в гравитационную ""замочную скважину"": полоску пространства в километр шириной. Сила притяжения Земли просто развернет Apophis в опасном направлении, и планета окажется буквально на прицеле в момент следующего сближения — 13 апреля 2029 года. Ученые ищут способы остановить смертоносный путь. Главная идея — изменить орбиту. Одни предлагают установить на поверхности Apophis ракетный двигатель, другие — отшвырнуть агрессора лобовым ударом космического корабля, третьи — подорвать мощным ядерным зарядом. Ученые-катастрофисты вздыхают: все бессмысленно.<br><br>""Этот астероид никто не остановит, потому что он больших размеров, – рассказывает Владимир Алексеев, заведующий лабораторией Троицкого Института инновационных и термоядерных исследований. — Это очень опасно, потому что он накроет огромную территорию, как на Тунгуске"".<br><br>При столкновении Apophis может натворить невиданных бед. Его падение приходится на полосу в 50 километров, пролегающую через Россию, Центральную Америку и Атлантику: сотням городов грозит полное разрушение. Но даже если Apophis упадет в океан, образуется воронка глубиной в 3 и диаметром в 8 километров, от которой во все стороны побегут волны цунами. В результате, скажем, побережье Флориды попадет под удар двадцатиметровых волн, которые в течение часа будут рушиться на материк. Впрочем, каменная глыба, как уверяют ученые, все-таки пролетит мимо Земли на расстоянии 30 тысяч километров. А вот дальнейшие встречи могут стать роковыми.<br><br>""Даже если этого столкновения не случится, на следующих оборотах он будет продолжать сближаться с Землей, и шанс, что он через 50-150 лет произойдет, останется"" – сгущает краски Михаил Прохоров.<br><br>Впрочем, в России уже разрабатывают свой способ уберечь планету от апокалипсиса. Потенциального врага нужно знать в лицо — для этого на Apophis планируют отправить так называемый ""гравитационный трактор"". Он изучит поведение этого космического тела, его состав, и попробует отклонить орбиту астероида, чтобы исключить даже малейшую вероятность столкновения. Миссия запланирована на 2020 год.</div></div></div></div></div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,chachacha,"<div class=""postbody"">Скляров писал, что какой-то астероид 13тыс. лет назад упал в Тихий океан и это погубило цивилизацию атлантов, и земная кора сместилась относительно оси вращения. Забудь про офис, летит Апофис (заголовок).</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,Zaec,"<div class=""postbody"">Народ, расслабьтесь! Каждый месяц к нам влетает в атмосферу от 2 до 5 астероидов с суммарным тротиловым эквивалентом от 6 до 20 мегатонн. И никто на себе не рвёт волосы и не орет ""Армагедец настал!!!"", военные не обстреливают ядерными боезарядами каменюки в космосе, и никто не засылает несчастных бурильщиков в космос <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""><br>Так будет и здесь. При первом проходе в 2029 году, внешне выглядящий монолитно, но на самом деле представляющий собой слабо скрепленное скопище камней, он развалится... облако обломков растянется по орбите, и на 2036 год нас ожидает масштабная метеоритная бомбардировка. Так что запасайтесь касками, господа!</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,andrei,"<div class=""postbody"">Ой, а если на входе в бомбоубежище предъявить массив жестких дисков с ЛибГеном - меня пропустят?</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,regidrer,"<div class=""postbody"">Если ещё будут статьи и комиксы, то без проблем</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Zaec wrote:</div><div class=""quotecontent"">Народ, расслабьтесь! Каждый месяц к нам влетает в атмосферу от 2 до 5 астероидов с суммарным тротиловым эквивалентом от 6 до 20 мегатонн. И никто на себе не рвёт волосы и не орет ""Армагедец настал!!!"", военные не обстреливают ядерными боезарядами каменюки в космосе, и никто не засылает несчастных бурильщиков в космос <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""><br>Так будет и здесь. При первом проходе в 2029 году, внешне выглядящий монолитно, но на самом деле представляющий собой слабо скрепленное скопище камней, он развалится... облако обломков растянется по орбите, и на 2036 год нас ожидает масштабная метеоритная бомбардировка. Так что запасайтесь касками, господа!</div>  <img src=""./images/smilies/icon_lol.gif"" alt="":lol:"" title=""Laughing""><br>заец, вы чего такое покурили? Если б такое раз влетело в отмосферу, вы бы языком сейчас писали, а не конечностями.</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,chachacha,"<div class=""postbody"">Есть еще теория, что где-то очень далеко вращается двойник Солнца, и он периодически входит в облако Оорта, вырывая своим гравитационным полем оттуда тучи астероидов и они бомбардируют солнечную систему, и с этим связаны периодические масовые вымирания видов на Земле.<br><br>Прошу не путать эту теорию с байками про Нибиру, которая якобы сама входит внутрь солнечной системы, она бы давно все орбиты разворотила, т.е. это рассчитано на людей не знакомых с законом всемирного тяготения которых сейчас большинство.</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,Zaec,"<div class=""postbody""><span style=""font-weight: bold"">bookwarrior</span><br>вы совершенно правы - я ошибся приставкой... не <span style=""font-weight: bold""><span style=""font-style: italic"">мега</span></span> а <span style=""font-weight: bold""><span style=""text-decoration: underline"">кило</span></span> <img src=""./images/smilies/icon_e_sad.gif"" alt="":("" title=""Sad""><br><div class=""quotetitle"">И. В. Немчинов, О. П. Попова  - Суперболиды wrote:</div><div class=""quotecontent"">Установлено, что в среднем за год в атмосферу Земли попадает около 25 метеороидов с энергией (1 - 17)x10^6 МДж. По-видимому, раз в один-два года в атмосферу Земли вторгается тело с энергией (40 - 60)x10^6 МДж, примерно сравнимое с Сихотэ-Алинским метеороидом. Большинство из них не достигает поверхности Земли, поскольку железные метеорные тела среди них довольно редки ~5%). Наша оценка распределения болидов по энергиям согласуется с данными по лунным кратерам. Это позволяет говорить об отсутствии заметных флуктуаций в потоке метеороидов в настоящее время по сравнению со средним значением.<br><br>Экстраполируя наблюдательные данные, можно найти вероятность вторжения в атмосферу Земли метеороида с энергией 4x10^9 МДж (около 1 Мт ТНТ): такое может произойти один раз в 30 - 300 лет. Американская наземная акустическая система за 12 лет работы зарегистрировала одно такое событие, а оптическая спутниковая система за два года не зарегистрировала пока ни одного. <br></div></div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody""><img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green""><br><br>а, ну таки да, пережить ещё можно, ибо они втыкаются где-нибудь, и вероятность разружения населённого пункта крошечная: суша - 17% Земли, из неё не всё населено, а в большинстве мегастран только прибрежные зоны, ну еще в 10 раз разделите. Останется там патетичный 1% где-нибудь. Вот когда мощность взрыва мала, фактически эта вероятность разрушения и будет определяющей. А если эпицентр будет как у мегатонной бомбы, то там и на соседнем континенте тряхнёт. А если попадёт в какой-нибудь из существующих супервулканов, вроде Yellowstone, то произойдёт стимулированной извержение огромного резервуара магмы, и <span style=""font-weight: bold""><span style=""text-decoration: underline"">вся</span></span> атмосфера будет отравлена на месяцы, возможно даже полностью заблокирует солнечные лучи на долгие недели. Это будет глобальная катастрофа. В случае Yellowstone период извержений = 600 тыс. лет, а сейчас как раз столько уже прошло, ему почти ничего не надо, чтобы начать извержение прямо сейчас, даже без метеорита. Килотонны только дырку выкопают. Думаю, что сами метеориты и астероиды не столь страшны, как наличие бомб в виде супервулканов на самой Земле: сочетание ничего хорошего не обещает.<br><br>А вот обещанный камушек обещает при неблагоприятном для нас стечении обстоятельств пробить земную кору и выпустить ещё больше магмы - плонета у нас с жидким ядром. Это будет трудно назвать катастрофой, это скорее будет ""всю плонету паполам сломале"". Оценочно обычно считают, что размер астероида должен быть порядка нескольких километров, чтобы пробить земную кору, которая в толщину порядка 20 км. У камня Апофис размеры 200-400 метров, обещанный тротиловый эквивалент - порядка 2 <span style=""font-weight: bold"">гига</span>тонн, это тысячи Хирасим. Но если врежется сразу так, что активирует супервулкан - будет очень несладко. Суть в том, что вулканы - это рудиментарные остатки геоактивности Земли, когда она в древности переплавлялась, претерпевая соударения её протопланет, которых было порядка 10, и которые постепенно сплавились в ряде столкновений между собой, в том числе и сформировав Луну. Земля кипела магмой, и давно остыла. Но некоторые резервуары магмы ещё сохранились, и время от времени продолжают извергаться. Вот эти вулканически резервуары находятся не так глубоко, как основная часть жидкой начинки Земли, они лишь закупорены затвердевшей магмой предыдущих извержений в кальдере. Это в сущности камень, который может спокойно треснуть. Но важнее то, что толщина несопоставимо меньше, чем кора Земли.</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,regidrer,"<div class=""postbody"">Остается надеяться, что Арофис столкнется с Землей по пологой траектории и подушка безопасности (атмосфера) сможет частично разрушить 400метровый камушек и + он упадет в океан. Тогда произойдет только всемирный потоп, цунами и прочие библейские пророчества. Биосфера и возможно ноосфера выживет, ну а если Апофис попадет или разбудит Yellowstone, то повториться Пермское вымирание..<br>Нужна большая рогатка</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody"">ну, как они там говорят, так похоже они место падение знают с чудовищной точностью. Правда надо будет покопаться на досуге, почему такое расхождение: вроде до секунды знают время падения, а попадёт или нет, и когда попадёт - неуверены. Нестыковочка: если до секунд знали, та уж в какой континент шлёпнется, предсказать могли бы.<br><br>Тут действительно интересный момент: если он рядышком пройдёт, чуточку задев атмосферу, он может очень серьёзно (непредсказуемо) сдвинуться относительно Земли на следующих витках. Земля может ничего не сделает с самим камнем, но бреющее торможение трением о газ - это интересно.<br><br>Там где-то появился проект по сбрасыванию обритального мусора путём создания огромного облака в космосе, чтобы оно тормозило какашки и они падали, сгорая в атмосфере. Метод выглядит неэффективным для борьбы с мусором, но для борьбы с близлетящим астероидом ради крошечного отклонения его орбиты это может стать интересным. Во всяком случае не как взрыв, который может и расколоть астероид, вовсе приведя к неизвестному результату для нас.<br><br>Мне кажется в результате чего-нибудь повзрывать решат =)</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody"">кстати, где в видеоролике траекторию показали и Флориду упомянули - там не так далеко до Йелоустоун, посмотрите по карте... достаточно чуть раньше упасть (ну а уж развалиться он точно развалится!), и voi la, можно попасть прямо в супервулкан.</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,Zaec,"<div class=""postbody"">Про 29-й год не скажу (там просто никто серьёзно не считал), а вот на 36-й год есть <span style=""font-style: italic""><span style=""font-weight: bold"">карта выпадения обломков</span></span>...<br><img src=""http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/2036_Apophis_Path_of_Risk.jpg/800px-2036_Apophis_Path_of_Risk.jpg"" alt=""Image""><br>Но это, опять же, если он не развалится в 29-ом -  уж слишком близко подходит! Ибо, повторюсь, он вряд ли монолитен!<br><br><span style=""font-weight: bold""><span style=""font-style: italic"">Вид типичного астероида вблизи</span></span><br><img src=""http://i48.fastpic.ru/big/2012/1128/5c/e1d5764a8c8ce33cf13610e7e4fd335c.jpg"" alt=""Image""><br><br>Ну, и более полная инфа на <a href=""http://en.wikipedia.org/wiki/99942_Apophis"" class=""postlink"">википедии</a><br><br>PS<br>это я убрал спойлеры: инфа, без которой невозможно обсуждать - чо её скрывать... // bookwarrior</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,chachacha,"<div class=""postbody"">bookwarrior, думаю вы совершенно правы. основная опасность астероидов-именно в активации земного вулканизма, причем даже обычных вулканов хватит, если они все одновременно начнут извергаться. Что же касается Йеллоустона, то там уже никакого Апофиса не надо, землетрясением в Японии было активировано все Тихоокеанское огненное кольцо, недавно например было сильное землетрясение на острове королевы Шарлотты, в непосредственной близости от Йеллоустона которому уже действительно пришло время взорваться по его собственному внутреннему циклу.<br><br>Так что, хотелось бы успеть либген весь скачать...</div>",bookwarrior
Астероид Apophis: человечеству осталось 17 лет,http://genofond.org/viewtopic.php?f=16&t=6714,bookwarrior,"<div class=""postbody""><span style=""font-weight: bold"">Zaec</span><br>да, вот на этой карте отлично видно, насколько близко к Yellowstone проходит траектория развала.<br><br>Я вот ещё поковырял циферки: до магмы в закупоренных вулканах толщина до магматического бассейна может быть очень тонкой, например 3 км (Long Valley Caldera), вместо 20 км, как у земной коры везде в других местах по поверхности планеты. Т.е. не следует уповать на то, что 400 м шмат не пробьёт ничего - ему и не надо так стараться.<br><br>Супервулканов в мире с десяток наберётся, и Yellowstone - это как минимум 3 супервулкана, расположенных в пределах одного штата. В порядке убывания по объёму лавового резервуара:<br>1) 6800 кубических км, суммарно по всем горячим точкам национального парка в Yellowstone (США, Айдахо)<br>2) 5000 кубических км, La Garita Caldera (США, Колорадо)<br>3) 3500 кубических км, по сумме Atana Ignimbrite и ещё Cerro Galan там же (Чили)<br>4) 3200 кубических км, по сумме Whakamaru и ещё один, Lake Taupo (Новая Зеландия)<br>5) 2800 кубических км, Lake Toba (Индонезия, остров Суматра)<br><br>Заметьте, что 1) и 2) очень близки, сдетонировав их все разом, это умопомрачительный бассейн магмы 11800 кубических км.<br><br>Это полный список по VEI-8 (вулканы с самыми мощными извержениями). Есть ещё список тоже супермассивных вулканов VEI-7 в диапазоне 0.1-1 куб. км, их штук 20, и разбросаны по всему миру.<br><br>Положил точки на карту: в целом не так страшно...<br><br><img src=""http://imageshack.us/a/img268/702/apophispathofrisk.jpg"" alt=""Image""></div>",bookwarrior
